Winner,win_by,last_round,last_round_time,date_time,R_fighter,B_fighter,R_current_lose_streak,B_current_lose_streak,R_current_win_streak,B_current_win_streak,R_wins,B_wins,R_age,B_age,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_KD,B_KD,R_SIG_STR._landed,R_SIG_STR._attempted,B_SIG_STR._landed,B_SIG_STR._attempted,R_TOTAL_STR._landed,R_TOTAL_STR._attempted,B_TOTAL_STR._landed,B_TOTAL_STR._attempted,R_TD_landed,R_TD_attempted,B_TD_landed,B_TD_attempted,R_total_no._fights,B_total_no._fights,R_SIG_STR._attempted_total,R_SIG_STR._landed_total,R_TOTAL_STR._attempted_total,R_TOTAL_STR._landed_total,R_TD_attempted_total,R_TD_landed_total,B_SIG_STR._attempted_total,B_SIG_STR._landed_total,B_TOTAL_STR._attempted_total,B_TOTAL_STR._landed_total,B_TD_attempted_total,B_TD_landed_total,fight_time,R_fight_time_total,B_fight_time_total,R_SIG_STR._faced_total,B_SIG_STR._faced_total,R_SIG_STR._defended_total,B_SIG_STR._defended_total,R_TOTAL_STR._faced_total,B_TOTAL_STR._faced_total,R_TOTAL_STR._defended_total,B_TOTAL_STR._defended_total,R_TD_faced_total,B_TD_faced_total,R_TD_defended_total,B_TD_defended_total,R_KD_total,B_KD_total,R_finish,B_finish,R_finish_total,B_finish_total,R_SIG_STR._probability,R_SIG_STR._defence_probability,R_SIG_STR._rate,R_TOTAL_STR._probability,R_TOTAL_STR._defence_probability,R_TOTAL_STR._rate,R_TD_probability,R_TD_defence_probability,R_TD_rate,R_KD_rate,R_win_probability,R_finish_rate,B_SIG_STR._probability,B_SIG_STR._defence_probability,B_SIG_STR._rate,B_TOTAL_STR._probability,B_TOTAL_STR._defence_probability,B_TOTAL_STR._rate,B_TD_probability,B_TD_defence_probability,B_TD_rate,B_KD_rate,B_win_probability,B_finish_rate,R_PageRank,B_PageRank,R_Katz,B_Katz,R_Betweeness,B_Betweeness,R_Closeness,B_Closeness,R_HarmonicScore,B_HarmonicScore
0.0,KO/TKO,2,69,2018-07-14,Randy Brown,Niko Price,0.0,0.0,1.0,1.0,4.0,3.0,28.0,28.0,0.0,0.0,1.0,1.0,0,0,13,37,12,39,18,43,40,81,1,2,1,2,6.0,5.0,454.0,205.0,540.0,278.0,10.0,4.0,298.0,88.0,334.0,112.0,11.0,3.0,369,4154.0,2083.0,363.0,328.0,196.0,188.0,575.0,358.0,234.0,194.0,33.0,6.0,26.0,5.0,1.0,2.0,0,1,2.0,3.0,0.4515418502202643,0.5399449035812672,0.10929224843524314,0.5148148148148148,0.4069565217391304,0.12999518536350504,0.4,0.7878787878787878,0.002407318247472316,0.00024073182474723158,0.6666666666666666,0.00048146364949446316,0.2953020134228188,0.573170731707317,0.14306289006241002,0.33532934131736525,0.5418994413407822,0.1603456553048488,0.2727272727272727,0.8333333333333334,0.0052808449351896295,0.0009601536245799329,0.6,0.0014402304368698992,0.0009320796853140692,0.0007006335246407332,0.027230672928919553,0.027377032730064255,0.0013411182449167179,0.0005406291174400502,0.07193798610115275,0.11573124145491828,105.37584693857944,171.05544733044798
0.0,KO/TKO,1,172,2018-07-14,Myles Jury,Chad Mendes,0.0,2.0,2.0,0.0,8.0,8.0,29.0,33.0,0.0,3.0,3.0,5.0,0,1,3,12,17,27,3,12,17,27,0,0,0,0,10.0,12.0,612.0,248.0,766.0,366.0,29.0,16.0,680.0,336.0,746.0,396.0,52.0,24.0,172,5592.0,6253.0,470.0,885.0,345.0,610.0,546.0,1086.0,356.0,618.0,8.0,14.0,4.0,14.0,2.0,6.0,0,1,4.0,5.0,0.40522875816993453,0.7340425531914894,0.10944206008583693,0.4778067885117494,0.6520146520146519,0.13698140200286124,0.5517241379310345,0.5,0.005185979971387697,0.000357653791130186,0.8,0.000715307582260372,0.4941176470588236,0.6892655367231638,0.10874780105549336,0.5308310991957105,0.569060773480663,0.11930273468735007,0.4615384615384616,1.0,0.008316008316008316,0.0009595394210778828,0.6666666666666666,0.0007996161842315689,0.0017344404107888952,0.0026372593373347355,0.043101004402635396,0.05104934382607216,0.002181667445929364,0.001610282275559653,0.12878543993187094,0.13725492825860067,206.79106489915156,224.56783257591744
0.0,Decision - Unanimous,3,300,2018-07-14,Darren Elkins,Alexander Volkanovski,0.0,0.0,6.0,4.0,14.0,4.0,34.0,29.0,0.0,0.0,3.0,2.0,0,2,82,172,100,144,93,184,103,147,1,6,2,12,18.0,4.0,1754.0,647.0,2814.0,1565.0,105.0,38.0,449.0,278.0,512.0,332.0,27.0,14.0,900,12380.0,2823.0,1153.0,265.0,657.0,189.0,1579.0,280.0,717.0,191.0,28.0,11.0,14.0,9.0,2.0,1.0,0,0,4.0,2.0,0.36887115165336376,0.5698178664353859,0.14168012924071086,0.5561478322672353,0.4540848638378721,0.2273021001615509,0.3619047619047619,0.5,0.008481421647819062,0.00016155088852988692,0.7777777777777778,0.00032310177705977385,0.6191536748329621,0.7132075471698113,0.15905065533120796,0.6484375,0.6821428571428572,0.18136733970952887,0.5185185185185185,0.8181818181818182,0.009564293304994687,0.00035423308537017357,1.0,0.0007084661707403471,0.0038758652625522387,0.0011219373551062584,0.06241339151536456,0.027413350187414594,0.012867256687411276,0.0,0.13382408779133864,0.09068336295245118,222.82553696303412,137.3038606474364
0.0,Decision - Split,3,300,2018-07-14,Justin Scoggins,Said Nurmagomedov,2.0,0.0,0.0,0.0,4.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0,0,0,32,87,65,113,32,87,86,134,0,1,1,11,8.0,0.0,607.0,327.0,754.0,454.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,900,5144.0,0.0,379.0,0.0,226.0,0.0,573.0,0.0,243.0,0.0,29.0,0.0,23.0,0.0,1.0,0.0,0,0,1.0,0.0,0.5387149917627677,0.5963060686015831,0.11800155520995335,0.6021220159151194,0.4240837696335079,0.14657853810264385,0.6571428571428571,0.7931034482758621,0.006804043545878694,0.00019440124416796267,0.5,0.00019440124416796267,,,,,,,,,,,,,0.000671269471668768,0.00032768256179870346,0.027956853371006524,0.02242213319808972,0.001852696483931515,0.0002526310436750316,0.06954102052956936,0.014216894773346886,111.817966101031,24.56360028860029
0.0,KO/TKO,3,89,2018-07-14,Kurt Holobaugh,Raoni Barcelos,1.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0,1,102,226,82,146,130,256,95,160,1,3,3,4,1.0,0.0,92.0,41.0,196.0,133.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,689,900.0,0.0,109.0,0.0,59.0,0.0,201.0,0.0,73.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0,1,0.0,0.0,0.44565217391304346,0.5412844036697247,0.10222222222222224,0.6785714285714286,0.3631840796019901,0.21777777777777774,0.5,0.75,0.0022222222222222227,0.0,0.0,0.0,,,,,,,,,,,,,0.00016342609975995677,0.00032768256179870346,0.0186851109984081,0.02242213319808972,0.0,0.0002526310436750316,0.0,0.014216894773346886,0.0,24.56360028860029
1.0,Decision - Unanimous,3,300,2018-07-14,Liz Carmouche,Jennifer Maia,1.0,0.0,0.0,0.0,3.0,0.0,34.0,29.0,1.0,0.0,1.0,0.0,0,0,53,78,42,104,109,135,55,118,3,4,0,0,7.0,0.0,409.0,229.0,890.0,665.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,900,5326.0,0.0,537.0,0.0,352.0,0.0,853.0,0.0,384.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0,0,1.0,0.0,0.5599022004889975,0.6554934823091247,0.07679309049943672,0.7471910112359551,0.4501758499413834,0.167104769057454,0.6333333333333333,0.6818181818181818,0.005632745024408562,0.0,0.42857142857142855,0.0001877581674802854,,,,,,,,,,,,,0.0012410407794924134,0.00032768256179870346,0.027613821756003656,0.02242213319808972,0.0002526310436750316,0.0002526310436750316,0.01766221467663708,0.014216894773346886,28.16626984126984,24.56360028860029
1.0,Submission,2,120,2018-07-14,Mark De La Rosa,Elias Garcia,1.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,0.0,0,0,25,44,19,54,26,45,41,76,2,3,0,0,1.0,0.0,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,401.0,0.0,24.0,0.0,12.0,0.0,75.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.5,0.5,0.00997506234413965,0.6666666666666666,0.28,0.014962593516209474,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.00016342609975995677,0.00032768256179870346,0.0186851109984081,0.02242213319808972,0.0,0.0002526310436750316,0.0,0.014216894773346886,0.0,24.56360028860029
1.0,Decision - Unanimous,3,300,2018-07-14,Jessica Aguilar,Jodie Esquibel,2.0,1.0,0.0,0.0,0.0,0.0,36.0,32.0,0.0,0.0,0.0,0.0,0,0,128,199,81,190,138,209,81,190,0,6,0,2,2.0,1.0,295.0,127.0,364.0,190.0,8.0,4.0,175.0,65.0,176.0,66.0,1.0,0.0,900,1800.0,900.0,542.0,333.0,328.0,206.0,631.0,348.0,338.0,206.0,4.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.4305084745762712,0.6051660516605166,0.1638888888888889,0.521978021978022,0.5356576862123613,0.20222222222222225,0.5,0.0,0.004444444444444445,0.0,0.0,0.0,0.37142857142857133,0.6186186186186187,0.19444444444444445,0.375,0.5919540229885057,0.1955555555555556,0.0,0.5,0.0011111111111111113,0.0,0.0,0.0,0.00016342609975995677,0.00016342609975995677,0.0186851109984081,0.0186851109984081,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Decision - Unanimous,3,300,2018-07-14,Eddie Wineland,Alejandro Perez,1.0,0.0,0.0,3.0,5.0,6.0,34.0,28.0,1.0,1.0,4.0,3.0,0,0,48,183,53,214,48,183,53,214,0,0,0,2,11.0,8.0,1350.0,381.0,1386.0,417.0,10.0,2.0,794.0,309.0,956.0,456.0,16.0,3.0,900,7116.0,4955.0,1233.0,628.0,764.0,395.0,1282.0,657.0,771.0,400.0,42.0,22.0,39.0,14.0,6.0,0.0,0,0,4.0,3.0,0.2822222222222222,0.6196269261962692,0.1897133220910624,0.3008658008658009,0.6014040561622465,0.19477234401349072,0.2,0.9285714285714286,0.001405283867341203,0.0008431703204047218,0.4545454545454545,0.0005621135469364812,0.3891687657430731,0.6289808917197452,0.16024217961654896,0.4769874476987448,0.60882800608828,0.1929364278506559,0.1875,0.6363636363636364,0.003229061553985873,0.0,0.75,0.0006054490413723513,0.0007922380515391816,0.0013213152454196065,0.03459483637090749,0.0352177520371413,0.0030956886488030743,0.004704132087638725,0.09013499419261867,0.09353889847683258,148.66929521287096,153.45131059600874
1.0,Decision - Unanimous,3,300,2018-07-22,Marcin Tybura,Stefan Struve,2.0,2.0,0.0,0.0,3.0,12.0,32.0,30.0,0.0,0.0,2.0,5.0,0,0,41,68,31,78,87,123,33,81,5,7,0,0,6.0,20.0,634.0,328.0,930.0,586.0,11.0,6.0,918.0,418.0,1032.0,505.0,9.0,4.0,900,5247.0,7360.0,560.0,982.0,285.0,449.0,701.0,1146.0,303.0,468.0,24.0,43.0,19.0,26.0,1.0,3.0,0,0,2.0,8.0,0.5173501577287066,0.5089285714285714,0.12083095101963025,0.6301075268817204,0.4322396576319544,0.17724413950829046,0.5454545454545454,0.7916666666666666,0.0020964360587002093,0.0001905850962454736,0.5,0.0003811701924909472,0.4553376906318083,0.4572301425661914,0.12472826086956522,0.4893410852713178,0.4083769633507853,0.14021739130434782,0.4444444444444444,0.6046511627906976,0.0012228260869565216,0.0004076086956521739,0.6,0.0010869565217391304,0.0004909897980422491,0.002240736091415097,0.026920025346448998,0.044561907606780006,0.001032308939974522,0.005268866964772699,0.07827752304556965,0.087105993557834,120.7814583292522,142.48137916005544
0.0,Decision - Unanimous,3,300,2018-07-22,Vitor Miranda,Abu Azaitar,2.0,0.0,0.0,0.0,3.0,0.0,39.0,32.0,1.0,0.0,3.0,0.0,0,0,19,45,48,128,63,91,135,226,3,4,1,1,6.0,0.0,467.0,216.0,665.0,401.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,900,3826.0,0.0,437.0,0.0,253.0,0.0,539.0,0.0,276.0,0.0,27.0,0.0,14.0,0.0,0.0,0.0,0,0,3.0,0.0,0.4625267665952891,0.5789473684210527,0.12205959226346055,0.6030075187969924,0.5120593692022264,0.17381076842655516,0.4,0.5185185185185185,0.0013068478829064295,0.0,0.5,0.0007841087297438577,,,,,,,,,,,,,0.0005616746794119085,0.0003249896749865991,0.025797193739077965,0.022367181156554367,0.004778889091052209,0.00024477547511825466,0.0851861836583087,0.012964973687181807,123.24656495465281,23.587907925407926
1.0,Decision - Split,3,300,2018-07-22,Danny Roberts,David Zawada,0.0,0.0,1.0,0.0,4.0,0.0,31.0,27.0,0.0,0.0,2.0,0.0,0,0,45,87,33,64,68,117,63,99,0,2,2,5,6.0,0.0,449.0,176.0,464.0,189.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,2676.0,0.0,396.0,0.0,224.0,0.0,466.0,0.0,234.0,0.0,21.0,0.0,12.0,0.0,2.0,0.0,0,0,3.0,0.0,0.3919821826280624,0.5656565656565656,0.16778774289985052,0.4073275862068966,0.5021459227467812,0.17339312406576982,0.0,0.5714285714285714,0.001868460388639761,0.0007473841554559044,0.6666666666666666,0.0011210762331838565,,,,,,,,,,,,,0.00044442892940840047,0.0003249896749865991,0.026538913736637637,0.022367181156554367,0.0004460985993585622,0.00024477547511825466,0.07035456748467614,0.012964973687181807,104.14479195405659,23.587907925407926
0.0,KO/TKO,1,89,2018-07-22,Mauricio Rua,Anthony Smith,0.0,0.0,3.0,1.0,9.0,5.0,36.0,29.0,3.0,0.0,7.0,4.0,0,1,4,12,23,31,4,12,23,31,0,0,0,0,17.0,8.0,973.0,501.0,1265.0,776.0,32.0,15.0,519.0,243.0,559.0,279.0,11.0,3.0,89,8168.0,4420.0,1092.0,581.0,578.0,265.0,1385.0,826.0,606.0,286.0,37.0,23.0,18.0,11.0,10.0,4.0,0,1,5.0,4.0,0.5149023638232272,0.5293040293040293,0.1191234084231146,0.6134387351778656,0.4375451263537906,0.15487267384916747,0.46875,0.4864864864864865,0.0039177277179236044,0.0012242899118511267,0.5294117647058824,0.0006121449559255633,0.4682080924855491,0.4561101549053356,0.117420814479638,0.4991055456171735,0.34624697336561744,0.1264705882352941,0.2727272727272727,0.4782608695652174,0.0024886877828054297,0.0009049773755656108,0.625,0.0009049773755656108,0.0015791529756129191,0.0009084305177937439,0.04093677963936163,0.031149944577558968,0.0024230955946787304,0.010946920341493591,0.1188518762072211,0.11525993664813686,188.18473470973547,175.57939560439644
0.0,Decision - Unanimous,3,300,2018-07-22,Glover Teixeira,Corey Anderson,0.0,0.0,1.0,1.0,10.0,7.0,38.0,28.0,1.0,1.0,4.0,2.0,0,0,20,46,48,97,27,54,88,140,0,4,7,19,14.0,11.0,1047.0,461.0,1407.0,754.0,38.0,20.0,1274.0,600.0,1676.0,933.0,81.0,45.0,900,7961.0,7645.0,1136.0,727.0,649.0,433.0,1285.0,821.0,661.0,442.0,42.0,4.0,25.0,2.0,4.0,0.0,0,0,7.0,2.0,0.4403056351480421,0.5713028169014085,0.13151614118829294,0.5358919687277897,0.514396887159533,0.17673659088054264,0.5263157894736842,0.5952380952380952,0.00477326968973747,0.0005024494410249969,0.7142857142857143,0.0008792865217937446,0.4709576138147567,0.5955983493810179,0.16664486592544148,0.5566825775656324,0.53836784409257,0.21922825376062785,0.5555555555555556,0.5,0.010595160235448006,0.0,0.6363636363636364,0.00026160889470241993,0.0020580039878912576,0.0010389121584526582,0.049767430276449635,0.037612756031755866,0.0024842000717028322,0.00857301438653028,0.10998006970202467,0.1045504374399281,179.84753302253355,163.97900710400728
1.0,Decision - Unanimous,3,300,2018-07-22,Nasrat Haqparast,Marc Diakiese,1.0,1.0,0.0,0.0,0.0,3.0,22.0,25.0,0.0,0.0,0.0,2.0,1,0,93,198,50,220,102,208,50,220,0,2,0,4,1.0,4.0,75.0,27.0,94.0,43.0,1.0,1.0,226.0,87.0,289.0,146.0,19.0,7.0,900,900.0,2152.0,89.0,146.0,70.0,87.0,137.0,167.0,78.0,90.0,10.0,12.0,7.0,7.0,1.0,1.0,0,0,0.0,2.0,0.36,0.7865168539325843,0.08333333333333333,0.4574468085106383,0.5693430656934306,0.10444444444444444,1.0,0.7,0.0011111111111111113,0.0011111111111111113,0.0,0.0,0.38495575221238937,0.5958904109589042,0.1050185873605948,0.5051903114186851,0.5389221556886228,0.13429368029739774,0.3684210526315789,0.5833333333333334,0.008828996282527882,0.00046468401486988845,0.75,0.0009293680297397768,0.0001634466730848063,0.00038552508613727874,0.018639317630461973,0.024744177996497325,0.0,0.0003454485075304662,0.0,0.08460918879501006,0.0,124.93540775529948
0.0,KO/TKO,1,193,2018-07-22,Jeremy Kimball,Darko Stosic,1.0,0.0,0.0,0.0,1.0,0.0,27.0,26.0,0.0,0.0,1.0,0.0,0,0,4,16,9,16,4,16,9,17,0,1,0,0,3.0,0.0,48.0,26.0,52.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193,447.0,0.0,65.0,0.0,33.0,0.0,80.0,0.0,36.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0,1,1.0,0.0,0.5416666666666666,0.5076923076923077,0.10738255033557048,0.5769230769230769,0.45,0.116331096196868,0.25,0.5,0.008948545861297539,0.0022371364653243847,0.3333333333333333,0.0022371364653243847,,,,,,,,,,,,,0.00029198545578203226,0.0003249896749865991,0.020689642569812792,0.022367181156554367,7.845146664648125e-05,0.00024477547511825466,0.0010170353419781336,0.012964973687181807,1.5,23.587907925407926
0.0,Decision - Unanimous,3,300,2018-07-22,Emil Meek,Bartosz Fabinski,1.0,0.0,0.0,2.0,1.0,2.0,29.0,32.0,0.0,0.0,0.0,0.0,0,0,21,65,35,48,69,115,72,91,0,0,6,9,2.0,2.0,200.0,80.0,321.0,182.0,2.0,1.0,92.0,66.0,250.0,205.0,22.0,16.0,900,1800.0,1800.0,127.0,46.0,43.0,23.0,194.0,90.0,47.0,23.0,24.0,4.0,13.0,4.0,0.0,0.0,0,0,0.0,0.0,0.4,0.33858267716535434,0.1111111111111111,0.5669781931464174,0.2422680412371134,0.17833333333333334,0.5,0.5416666666666666,0.0011111111111111113,0.0,0.5,0.0,0.7173913043478259,0.5,0.05111111111111112,0.82,0.25555555555555554,0.1388888888888889,0.7272727272727273,1.0,0.012222222222222223,0.0,1.0,0.0,0.0003024908646382013,0.00032672205183816033,0.02170435150934463,0.022739967509163607,7.11594759317784e-06,0.0,0.09856594360050885,0.0020340706839562673,144.70822135380936,3.0
0.0,Decision - Unanimous,3,300,2018-07-22,Khalid Taha,Nad Narimani,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,0.0,0.0,0.0,0.0,0,0,32,57,45,69,59,91,67,97,0,0,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0003249896749865991,0.0003249896749865991,0.022367181156554367,0.022367181156554367,0.00024477547511825466,0.00024477547511825466,0.012964973687181807,0.012964973687181807,23.587907925407926,23.587907925407926
0.0,Decision - Unanimous,3,300,2018-07-22,Justin Ledet,Aleksandar Rakic,0.0,0.0,3.0,1.0,3.0,1.0,29.0,26.0,0.0,0.0,0.0,0.0,0,1,12,26,104,144,28,42,263,317,0,1,3,4,3.0,1.0,367.0,152.0,374.0,158.0,1.0,1.0,150.0,46.0,179.0,75.0,0.0,0.0,900,1936.0,900.0,261.0,55.0,160.0,31.0,264.0,69.0,160.0,33.0,1.0,14.0,1.0,12.0,0.0,0.0,0,0,1.0,0.0,0.4141689373297003,0.6130268199233716,0.18956611570247933,0.4224598930481284,0.6060606060606061,0.19318181818181815,1.0,1.0,0.0005165289256198346,0.0,1.0,0.0005165289256198346,0.30666666666666664,0.5636363636363636,0.16666666666666666,0.4189944134078212,0.4782608695652174,0.1988888888888889,,0.8571428571428571,0.0,0.0,1.0,0.0,0.0004677363842731873,0.000273818752507162,0.024815438873167072,0.021354412582898573,0.0,0.0,0.05670454401424037,0.07320585214344337,82.61187473946848,107.63654447977204
0.0,Submission,1,59,2018-07-22,Davey Grant,Manny Bermudez,1.0,0.0,0.0,1.0,1.0,1.0,32.0,24.0,1.0,0.0,0.0,0.0,0,1,4,6,3,5,4,6,3,5,0,0,0,0,3.0,1.0,237.0,126.0,292.0,175.0,10.0,3.0,28.0,12.0,43.0,27.0,5.0,1.0,59,2106.0,453.0,155.0,54.0,107.0,35.0,197.0,66.0,110.0,36.0,17.0,1.0,11.0,0.0,0.0,0.0,0,1,0.0,1.0,0.5316455696202531,0.6903225806451613,0.11253561253561252,0.5993150684931506,0.5583756345177665,0.13865147198480532,0.3,0.6470588235294118,0.004748338081671415,0.0,0.3333333333333333,0.0,0.42857142857142855,0.6481481481481481,0.061810154525386324,0.627906976744186,0.5454545454545454,0.09492273730684328,0.2,0.0,0.011037527593818984,0.0,1.0,0.002207505518763797,0.00034568550408368856,0.00022655323671523048,0.021528156663731573,0.020713550263805815,0.001791440578630169,0.0,0.07753812578758253,0.07746803910326168,118.86051782324967,109.21683743672928
0.0,Decision - Unanimous,3,300,2018-07-22,Damian Stasiak,Liu Pingyuan,2.0,0.0,0.0,0.0,2.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0,0,24,49,32,77,30,55,59,106,3,8,1,1,5.0,0.0,328.0,113.0,342.0,126.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,900,3531.0,0.0,409.0,0.0,212.0,0.0,531.0,0.0,227.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0,0,2.0,0.0,0.3445121951219512,0.5183374083129584,0.0928915321438686,0.3684210526315789,0.4274952919020716,0.09685641461342397,0.3448275862068966,0.4666666666666667,0.00821297082979326,0.0,0.4,0.0005664117813650524,,,,,,,,,,,,,0.00044947474276506126,0.0003249896749865991,0.022656065045235558,0.022367181156554367,0.001664305391672372,0.00024477547511825466,0.07081119012937623,0.012964973687181807,106.13801885249266,23.587907925407926
0.0,Decision - Split,3,300,2018-07-22,Nick Hein,Damir Hadzovic,1.0,1.0,0.0,0.0,4.0,1.0,34.0,31.0,0.0,0.0,0.0,1.0,0,1,43,198,71,155,43,198,71,155,0,0,0,0,6.0,3.0,510.0,196.0,603.0,279.0,15.0,5.0,98.0,45.0,159.0,97.0,1.0,0.0,900,4755.0,1731.0,581.0,170.0,376.0,86.0,659.0,291.0,381.0,113.0,12.0,19.0,10.0,6.0,2.0,1.0,0,0,0.0,1.0,0.3843137254901961,0.6471600688468159,0.10725552050473186,0.4626865671641791,0.5781487101669196,0.12681388012618294,0.3333333333333333,0.8333333333333334,0.003154574132492113,0.00042060988433228184,0.6666666666666666,0.0,0.4591836734693878,0.5058823529411764,0.056614673599075675,0.610062893081761,0.3883161512027492,0.09185441941074524,0.0,0.3157894736842105,0.0005777007510109763,0.0005777007510109763,0.3333333333333333,0.0005777007510109763,0.0008186518507479162,0.00024913919488295694,0.027750847253768484,0.020689642569812792,0.0008055722575400298,1.8322163412735846e-05,0.09902502369654957,0.0010170353419781336,149.59485593955324,1.5
0.0,KO/TKO,2,245,2018-07-28,Eddie Alvarez,Dustin Poirier,0.0,0.0,1.0,2.0,4.0,15.0,34.0,29.0,2.0,0.0,2.0,7.0,0,1,26,76,54,115,35,88,76,138,0,3,0,0,7.0,20.0,894.0,374.0,988.0,448.0,43.0,12.0,2105.0,1046.0,2324.0,1238.0,58.0,24.0,545,4794.0,10813.0,910.0,1590.0,490.0,896.0,1057.0,1850.0,499.0,917.0,5.0,35.0,5.0,23.0,1.0,10.0,0,1,2.0,10.0,0.41834451901566,0.5384615384615384,0.18648310387984984,0.4534412955465587,0.4720908230842006,0.2060909470171047,0.2790697674418605,1.0,0.008969545264914476,0.00020859407592824363,0.5714285714285714,0.00041718815185648727,0.4969121140142518,0.5635220125786163,0.19467307870156292,0.5327022375215146,0.4956756756756757,0.21492647738832887,0.4137931034482759,0.6571428571428571,0.0053639138074539905,0.0009248127254231018,0.75,0.0009248127254231018,0.0020954087654264245,0.0057836931206075234,0.037534043947072784,0.07073454411690973,0.00046616844748899203,0.0066157687582796675,0.13637983913121363,0.14731827352939836,211.99537823287588,243.7688783438739
1.0,KO/TKO,1,259,2018-07-28,Jose Aldo,Jeremy Stephens,2.0,0.0,0.0,3.0,8.0,15.0,31.0,32.0,11.0,0.0,2.0,7.0,1,0,29,63,20,60,29,63,20,60,0,0,0,0,11.0,28.0,1552.0,651.0,1676.0,765.0,18.0,12.0,2229.0,868.0,2472.0,1101.0,66.0,21.0,259,12076.0,15591.0,1935.0,2053.0,1254.0,1232.0,2173.0,2361.0,1291.0,1255.0,64.0,70.0,58.0,48.0,3.0,14.0,1,0,2.0,5.0,0.419458762886598,0.648062015503876,0.1285193772772441,0.4564439140811456,0.5941095260009204,0.1387876780390858,0.6666666666666666,0.90625,0.0014905597880092744,0.0002484266313348791,0.7272727272727273,0.00016561775422325274,0.38941229250785103,0.6000974184120799,0.14296709640177024,0.4453883495145631,0.5315544260906395,0.15855301135270347,0.3181818181818182,0.6857142857142857,0.004233211468154705,0.0008979539477903918,0.5357142857142857,0.0003206978384965685,0.0039571875034579785,0.002603799904417214,0.04257872545863558,0.05396312256917215,0.0007445323159837498,0.03502210900504559,0.12826053805491489,0.1291275538597025,208.55185549744192,216.80026819585404
1.0,Decision - Unanimous,3,300,2018-07-28,Joanna Jedrzejczyk,Tecia Torres,2.0,1.0,0.0,0.0,8.0,6.0,30.0,28.0,8.0,0.0,2.0,0.0,0,0,62,166,33,78,81,185,54,100,0,0,0,10,10.0,8.0,2483.0,1205.0,2609.0,1316.0,3.0,2.0,1065.0,526.0,1366.0,783.0,31.0,7.0,900,10902.0,6653.0,1501.0,973.0,1008.0,643.0,1659.0,1135.0,1024.0,658.0,89.0,28.0,72.0,12.0,1.0,1.0,0,0,2.0,1.0,0.4853000402738623,0.6715522984676882,0.22775637497706844,0.5044078190877731,0.6172393007836046,0.2393138873601174,0.6666666666666666,0.8089887640449438,0.000275178866263071,9.1726288754357e-05,0.8,0.000183452577508714,0.4938967136150234,0.6608427543679343,0.16007816022846835,0.5732064421669106,0.5797356828193833,0.2053209078611153,0.2258064516129032,0.42857142857142855,0.004659552081767624,0.00015030813166992338,0.75,0.00015030813166992338,0.004112273987991615,0.0007706385230149623,0.038858691273795654,0.032135784994455345,0.0009525831690048514,0.00012153054245818265,0.0192994817140603,0.00967880634153928,33.69960317460314,22.487215562215564
