Winner,win_by,last_round,last_round_time,date_time,R_fighter,B_fighter,R_current_lose_streak,B_current_lose_streak,R_current_win_streak,B_current_win_streak,R_wins,B_wins,R_age,B_age,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_KD,B_KD,R_SIG_STR._landed,R_SIG_STR._attempted,B_SIG_STR._landed,B_SIG_STR._attempted,R_TOTAL_STR._landed,R_TOTAL_STR._attempted,B_TOTAL_STR._landed,B_TOTAL_STR._attempted,R_TD_landed,R_TD_attempted,B_TD_landed,B_TD_attempted,R_total_no._fights,B_total_no._fights,R_SIG_STR._attempted_total,R_SIG_STR._landed_total,R_TOTAL_STR._attempted_total,R_TOTAL_STR._landed_total,R_TD_attempted_total,R_TD_landed_total,B_SIG_STR._attempted_total,B_SIG_STR._landed_total,B_TOTAL_STR._attempted_total,B_TOTAL_STR._landed_total,B_TD_attempted_total,B_TD_landed_total,fight_time,R_fight_time_total,B_fight_time_total,R_SIG_STR._faced_total,B_SIG_STR._faced_total,R_SIG_STR._defended_total,B_SIG_STR._defended_total,R_TOTAL_STR._faced_total,B_TOTAL_STR._faced_total,R_TOTAL_STR._defended_total,B_TOTAL_STR._defended_total,R_TD_faced_total,B_TD_faced_total,R_TD_defended_total,B_TD_defended_total,R_KD_total,B_KD_total,R_finish,B_finish,R_finish_total,B_finish_total,R_SIG_STR._probability,R_SIG_STR._defence_probability,R_SIG_STR._rate,R_TOTAL_STR._probability,R_TOTAL_STR._defence_probability,R_TOTAL_STR._rate,R_TD_probability,R_TD_defence_probability,R_TD_rate,R_KD_rate,R_win_probability,R_finish_rate,B_SIG_STR._probability,B_SIG_STR._defence_probability,B_SIG_STR._rate,B_TOTAL_STR._probability,B_TOTAL_STR._defence_probability,B_TOTAL_STR._rate,B_TD_probability,B_TD_defence_probability,B_TD_rate,B_KD_rate,B_win_probability,B_finish_rate
1.0,Decision - Unanimous,3,300,2014-12-13,Rafael Dos Anjos,Nate Diaz,0.0,0.0,2.0,1.0,11.0,12.0,30.0,29.0,0.0,2.0,3.0,2.0,0,0,77,119,13,104,129,175,51,145,2,2,0,0,16.0,19.0,890.0,358.0,1085.0,539.0,48.0,17.0,1280.0,594.0,1628.0,897.0,24.0,3.0,900,7507.0,6707.0,958.0,930.0,643.0,524.0,1092.0,1067.0,655.0,539.0,46.0,39.0,29.0,17.0,5.0,2.0,0,0,5.0,5.0,0.40224719101123596,0.6711899791231732,0.11855601438657254,0.4967741935483871,0.5998168498168498,0.1445317703476755,0.3541666666666667,0.6304347826086957,0.006394032236579193,0.0006660450246436659,0.6875,0.0006660450246436659,0.4640625,0.5634408602150538,0.19084538541821977,0.550982800982801,0.5051546391752577,0.24273147457879826,0.125,0.4358974358974359,0.0035783509765916206,0.0002981959147159684,0.631578947368421,0.000745489786789921
1.0,KO/TKO,1,253,2014-12-13,Alistair Overeem,Stefan Struve,1.0,1.0,0.0,0.0,2.0,9.0,34.0,26.0,0.0,0.0,1.0,4.0,0,0,17,25,2,5,24,32,4,7,1,2,0,0,5.0,13.0,256.0,193.0,369.0,298.0,3.0,1.0,424.0,193.0,525.0,268.0,1.0,1.0,253,2058.0,3180.0,143.0,435.0,82.0,189.0,179.0,492.0,88.0,201.0,5.0,8.0,4.0,3.0,4.0,2.0,1,0,1.0,6.0,0.75390625,0.5734265734265734,0.12439261418853255,0.8075880758807588,0.49162011173184356,0.1793002915451895,0.3333333333333333,0.8,0.0014577259475218659,0.001943634596695821,0.4,0.00048590864917395527,0.455188679245283,0.43448275862068964,0.13333333333333333,0.5104761904761905,0.40853658536585363,0.1650943396226415,1.0,0.375,0.00031446540880503143,0.0006289308176100629,0.6923076923076923,0.0018867924528301887
0.0,KO/TKO,1,119,2014-12-13,Gabriel Gonzaga,Matt Mitrione,1.0,0.0,0.0,2.0,11.0,8.0,35.0,36.0,1.0,0.0,7.0,7.0,0,1,6,12,12,18,6,12,13,19,0,0,0,0,18.0,11.0,266.0,106.0,280.0,119.0,21.0,7.0,491.0,252.0,540.0,294.0,0.0,0.0,119,2777.0,3894.0,482.0,534.0,320.0,360.0,507.0,639.0,326.0,379.0,2.0,22.0,1.0,14.0,2.0,6.0,0,1,4.0,6.0,0.39849624060150374,0.6639004149377593,0.09578682030968672,0.425,0.6429980276134122,0.10082823190493338,0.3333333333333333,0.5,0.007562117392870004,0.0007202016564638099,0.6111111111111112,0.0014404033129276198,0.5132382892057027,0.6741573033707865,0.12609142270159218,0.5444444444444444,0.593114241001565,0.1386748844375963,,0.6363636363636364,0.0,0.0015408320493066256,0.7272727272727273,0.0015408320493066256
0.0,Decision - Split,3,300,2014-12-13,Claudia Gadelha,Joanna Jedrzejczyk,0.0,0.0,1.0,1.0,1.0,1.0,26.0,27.0,0.0,0.0,0.0,0.0,0,1,27,70,38,125,59,104,47,134,7,16,0,0,1.0,1.0,164.0,70.0,228.0,132.0,6.0,5.0,168.0,46.0,180.0,55.0,0.0,0.0,900,900.0,900.0,141.0,77.0,112.0,59.0,170.0,103.0,121.0,65.0,0.0,14.0,0.0,13.0,0.0,0.0,0,0,0.0,0.0,0.4268292682926829,0.7943262411347518,0.18222222222222223,0.5789473684210527,0.711764705882353,0.25333333333333335,0.8333333333333334,,0.006666666666666667,0.0,1.0,0.0,0.27380952380952384,0.7662337662337663,0.18666666666666668,0.3055555555555556,0.6310679611650486,0.2,,0.9285714285714286,0.0,0.0,1.0,0.0
0.0,Submission,1,112,2014-12-13,Jamie Varner,Drew Dober,3.0,2.0,0.0,0.0,3.0,0.0,30.0,26.0,0.0,0.0,1.0,0.0,0,0,4,10,5,12,4,10,7,14,0,2,0,0,8.0,2.0,511.0,214.0,645.0,306.0,20.0,13.0,353.0,110.0,414.0,164.0,15.0,0.0,112,3519.0,1800.0,432.0,375.0,254.0,220.0,502.0,422.0,260.0,226.0,13.0,7.0,9.0,5.0,2.0,0.0,0,1,1.0,0.0,0.4187866927592955,0.5879629629629629,0.1452117078715544,0.4744186046511628,0.5179282868525896,0.18329070758738278,0.65,0.6923076923076923,0.005683432793407218,0.0005683432793407218,0.375,0.0002841716396703609,0.311614730878187,0.5866666666666667,0.19611111111111112,0.3961352657004831,0.5355450236966824,0.23,0.0,0.7142857142857143,0.008333333333333333,0.0,0.0,0.0
0.0,Submission,1,57,2014-12-13,Joe Riggs,Ben Saunders,1.0,0.0,0.0,1.0,4.0,5.0,32.0,31.0,0.0,0.0,1.0,2.0,0,0,2,3,4,7,2,3,4,7,1,1,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,51.0,127.0,91.0,0.0,0.0,57,0.0,1938.0,0.0,159.0,0.0,55.0,0.0,388.0,0.0,73.0,0.0,14.0,0.0,8.0,0.0,0.0,0,1,0.0,1.0,,,,,,,,,,,0.5,,0.6296296296296297,0.34591194968553457,0.04179566563467492,0.7165354330708661,0.18814432989690721,0.06553147574819401,,0.5714285714285714,0.0,0.0,0.625,0.0005159958720330237
0.0,KO/TKO,3,204,2014-12-13,Joe Ellenberger,Bryan Barberena,0.0,0.0,1.0,0.0,1.0,0.0,29.0,25.0,0.0,0.0,0.0,0.0,0,1,24,60,63,122,35,71,106,172,3,5,0,0,1.0,0.0,37.0,22.0,73.0,50.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,804,900.0,0.0,67.0,0.0,32.0,0.0,163.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.5945945945945946,0.47761194029850745,0.04111111111111111,0.684931506849315,0.26993865030674846,0.0811111111111111,0.3,,0.011111111111111112,0.0,1.0,0.0,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2014-12-13,David Michaud,Garett Whiteley,1.0,2.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,0.0,0.0,0.0,0,0,77,140,75,161,123,204,112,207,4,4,0,1,1.0,2.0,121.0,41.0,152.0,69.0,8.0,3.0,100.0,51.0,122.0,71.0,1.0,0.0,900,900.0,1134.0,156.0,116.0,95.0,56.0,180.0,165.0,96.0,63.0,6.0,14.0,4.0,5.0,0.0,0.0,0,0,0.0,0.0,0.33884297520661155,0.6089743589743589,0.13444444444444445,0.45394736842105265,0.5333333333333333,0.1688888888888889,0.375,0.6666666666666666,0.008888888888888889,0.0,0.0,0.0,0.51,0.4827586206896552,0.08818342151675485,0.5819672131147541,0.38181818181818183,0.10758377425044091,0.0,0.35714285714285715,0.0008818342151675485,0.0,0.0,0.0
1.0,Decision - Unanimous,3,300,2014-12-13,Henry Cejudo,Dustin Kimura,0.0,1.0,0.0,0.0,0.0,2.0,27.0,25.0,0.0,0.0,0.0,0.0,1,0,72,145,25,161,76,149,25,161,0,2,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,39.0,165.0,61.0,7.0,3.0,900,0.0,1988.0,0.0,236.0,0.0,124.0,0.0,280.0,0.0,135.0,0.0,8.0,0.0,3.0,0.0,0.0,0,0,0.0,2.0,,,,,,,,,,,,,0.2785714285714286,0.5254237288135594,0.07042253521126761,0.3696969696969697,0.48214285714285715,0.0829979879275654,0.42857142857142855,0.375,0.0035211267605633804,0.0,0.5,0.001006036217303823
0.0,Submission,1,64,2014-12-13,Anthony Birchak,Ian Entwistle,0.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0,0,4,9,0,2,5,12,0,2,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,2.0,0.0,64,0.0,214.0,0.0,18.0,0.0,6.0,0.0,67.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,,,,,,,,,,,,0.1111111111111111,0.3333333333333333,0.04205607476635514,0.1111111111111111,0.23880597014925373,0.04205607476635514,0.0,,0.009345794392523364,0.0,0.0,0.0
1.0,Submission,3,246,2014-12-13,John Moraga,Willie Gates,0.0,0.0,1.0,0.0,4.0,0.0,30.0,27.0,1.0,0.0,1.0,0.0,0,1,56,95,22,75,95,137,29,82,1,4,0,0,6.0,0.0,374.0,147.0,454.0,216.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,846,4167.0,0.0,424.0,0.0,227.0,0.0,552.0,0.0,248.0,0.0,33.0,0.0,14.0,0.0,1.0,0.0,1,0,3.0,0.0,0.393048128342246,0.535377358490566,0.08975281977441804,0.47577092511013214,0.4492753623188406,0.10895128389728821,0.2727272727272727,0.42424242424242425,0.0026397888168946484,0.00023998080153587713,0.6666666666666666,0.0007199424046076314,,,,,,,,,,,,
0.0,Decision - Unanimous,3,300,2014-12-20,Antonio Carlos Junior,Patrick Cummins,0.0,0.0,1.0,2.0,1.0,2.0,24.0,34.0,1.0,0.0,0.0,1.0,0,0,12,29,62,94,14,32,122,162,1,2,4,8,1.0,3.0,70.0,19.0,85.0,33.0,6.0,5.0,206.0,113.0,271.0,172.0,25.0,13.0,900,900.0,1427.0,47.0,144.0,26.0,101.0,136.0,147.0,33.0,101.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,0.2714285714285714,0.5531914893617021,0.07777777777777778,0.38823529411764707,0.2426470588235294,0.09444444444444444,0.8333333333333334,1.0,0.006666666666666667,0.0,1.0,0.0,0.5485436893203883,0.7013888888888888,0.14435879467414156,0.6346863468634686,0.6870748299319728,0.18990889978976874,0.52,1.0,0.01751927119831815,0.0,0.6666666666666666,0.000700770847932726
1.0,Submission,3,233,2014-12-20,Renan Barao,Mitch Gagnon,1.0,0.0,0.0,4.0,7.0,4.0,27.0,30.0,5.0,0.0,2.0,0.0,1,0,59,138,58,111,64,143,66,119,2,4,0,7,8.0,5.0,1251.0,417.0,1366.0,525.0,19.0,10.0,248.0,111.0,321.0,177.0,12.0,5.0,833,6589.0,2039.0,990.0,172.0,633.0,127.0,1059.0,310.0,639.0,159.0,20.0,21.0,20.0,18.0,3.0,1.0,1,0,4.0,3.0,0.3333333333333333,0.6393939393939394,0.18986189103050538,0.38433382137628114,0.603399433427762,0.2073152223402641,0.5263157894736842,1.0,0.002883593868568827,0.0004553042950371832,0.875,0.0006070723933829109,0.4475806451612903,0.7383720930232558,0.12162824914173614,0.5514018691588785,0.5129032258064516,0.15743011280039235,0.4166666666666667,0.8571428571428571,0.005885237861696911,0.0004904364884747426,0.8,0.0014713094654242277
1.0,Submission,2,253,2014-12-20,Leandro Issa,Ulka Sasaki,0.0,0.0,1.0,1.0,1.0,1.0,31.0,25.0,0.0,0.0,0.0,0.0,0,0,25,37,8,19,57,76,8,20,2,3,1,2,2.0,1.0,193.0,61.0,225.0,89.0,18.0,4.0,8.0,5.0,8.0,5.0,1.0,0.0,553,1428.0,66.0,213.0,4.0,137.0,3.0,264.0,4.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.3160621761658031,0.6431924882629108,0.13515406162464985,0.39555555555555555,0.5340909090909091,0.15756302521008403,0.2222222222222222,,0.012605042016806723,0.0,0.5,0.0007002801120448179,0.625,0.75,0.12121212121212122,0.625,0.75,0.12121212121212122,0.0,,0.015151515151515152,0.0,1.0,0.015151515151515152
0.0,KO/TKO,3,297,2014-12-20,Elias Silverio,Rashid Magomedov,0.0,0.0,3.0,2.0,3.0,2.0,28.0,30.0,0.0,0.0,0.0,0.0,0,2,56,118,91,161,57,119,102,172,0,0,1,2,3.0,2.0,389.0,195.0,549.0,331.0,7.0,6.0,234.0,109.0,264.0,138.0,0.0,0.0,897,2661.0,1800.0,226.0,146.0,140.0,91.0,258.0,167.0,140.0,101.0,21.0,12.0,20.0,11.0,1.0,1.0,0,1,1.0,0.0,0.5012853470437018,0.6194690265486725,0.14618564449455093,0.6029143897996357,0.5426356589147286,0.20631341600901917,0.8571428571428571,0.9523809523809523,0.0026305900037579856,0.0003757985719654265,1.0,0.0003757985719654265,0.4658119658119658,0.6232876712328768,0.13,0.5227272727272727,0.6047904191616766,0.14666666666666667,,0.9166666666666666,0.0,0.0005555555555555556,1.0,0.0
1.0,KO/TKO,1,62,2014-12-20,Lyoto Machida,CB Dollaway,1.0,0.0,0.0,2.0,13.0,9.0,36.0,31.0,5.0,1.0,5.0,2.0,1,0,12,19,0,2,12,19,0,2,0,0,0,0,18.0,14.0,543.0,236.0,580.0,272.0,9.0,5.0,465.0,226.0,642.0,364.0,33.0,16.0,62,7428.0,4344.0,625.0,423.0,414.0,240.0,793.0,574.0,422.0,276.0,36.0,13.0,26.0,12.0,3.0,2.0,1,0,3.0,2.0,0.43462246777163904,0.6624,0.07310177705977383,0.4689655172413793,0.532156368221942,0.078082929456112,0.5555555555555556,0.7222222222222222,0.0012116316639741518,0.0004038772213247173,0.7222222222222222,0.0004038772213247173,0.4860215053763441,0.5673758865248227,0.10704419889502763,0.5669781931464174,0.4808362369337979,0.1477900552486188,0.48484848484848486,0.9230769230769231,0.007596685082872928,0.00046040515653775324,0.6428571428571429,0.00046040515653775324
1.0,Submission,1,75,2014-12-20,Erick Silva,Mike Rhodes,1.0,2.0,0.0,0.0,4.0,0.0,30.0,25.0,0.0,0.0,2.0,0.0,0,0,2,2,2,3,4,4,3,4,1,1,0,0,8.0,2.0,199.0,112.0,235.0,144.0,6.0,2.0,251.0,98.0,265.0,109.0,6.0,2.0,75,2577.0,1800.0,353.0,360.0,135.0,233.0,540.0,413.0,155.0,239.0,30.0,15.0,17.0,12.0,2.0,0.0,1,0,4.0,0.0,0.5628140703517588,0.38243626062322944,0.07722157547535895,0.6127659574468085,0.28703703703703703,0.09119130772215754,0.3333333333333333,0.5666666666666667,0.002328288707799767,0.0007760962359332557,0.5,0.0015521924718665113,0.3904382470119522,0.6472222222222223,0.13944444444444445,0.41132075471698115,0.5786924939467313,0.14722222222222223,0.3333333333333333,0.8,0.0033333333333333335,0.0,0.0,0.0
1.0,KO/TKO,1,299,2014-12-20,Vitor Miranda,Jake Collier,1.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,1.0,0.0,0.0,0.0,0,0,14,21,15,35,19,26,22,44,0,0,2,3,1.0,0.0,47.0,21.0,136.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,900.0,0.0,70.0,0.0,51.0,0.0,85.0,0.0,52.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.44680851063829785,0.7285714285714285,0.052222222222222225,0.7573529411764706,0.611764705882353,0.1511111111111111,0.0,0.16666666666666666,0.0011111111111111111,0.0,0.0,0.0,,,,,,,,,,,,
1.0,KO/TKO,1,119,2014-12-20,Marcos Rogerio de Lima,Igor Pokrajac,0.0,4.0,1.0,0.0,1.0,4.0,29.0,35.0,0.0,0.0,1.0,2.0,1,0,18,21,3,6,33,37,4,7,0,0,0,0,1.0,11.0,10.0,7.0,10.0,7.0,0.0,0.0,394.0,192.0,530.0,318.0,17.0,4.0,119,20.0,4536.0,4.0,532.0,1.0,199.0,5.0,983.0,1.0,255.0,0.0,18.0,0.0,13.0,1.0,2.0,1,0,1.0,3.0,0.7,0.25,0.5,0.7,0.2,0.5,,,0.0,0.05,1.0,0.05,0.4873096446700508,0.37406015037593987,0.08686067019400352,0.6,0.25940996948118006,0.11684303350970017,0.23529411764705882,0.7222222222222222,0.003747795414462081,0.0004409171075837742,0.36363636363636365,0.0006613756613756613
0.0,Submission,2,210,2014-12-20,Tom Niinimaki,Renato Moicano,2.0,0.0,0.0,0.0,1.0,0.0,32.0,25.0,0.0,0.0,0.0,0.0,0,0,33,64,48,111,33,64,50,113,0,0,1,2,3.0,0.0,42.0,25.0,86.0,68.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,510,1310.0,0.0,56.0,0.0,34.0,0.0,68.0,0.0,35.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,0.5952380952380952,0.6071428571428571,0.03206106870229008,0.7906976744186046,0.5147058823529411,0.06564885496183206,0.46153846153846156,0.25,0.009923664122137405,0.0,0.3333333333333333,0.0,,,,,,,,,,,,
0.0,Decision - Unanimous,3,300,2014-12-20,Darren Elkins,Hacran Dias,0.0,2.0,1.0,0.0,8.0,1.0,30.0,30.0,0.0,0.0,2.0,0.0,0,0,37,97,30,52,77,140,65,93,1,6,5,6,11.0,3.0,1040.0,317.0,1545.0,752.0,56.0,14.0,204.0,90.0,347.0,221.0,18.0,8.0,900,6639.0,2700.0,572.0,239.0,350.0,145.0,733.0,296.0,369.0,149.0,4.0,29.0,1.0,23.0,1.0,0.0,0,0,2.0,0.0,0.30480769230769234,0.6118881118881119,0.15665009790631118,0.4867313915857605,0.5034106412005457,0.23271577044735653,0.25,0.25,0.008435005271878295,0.00015062509414068384,0.7272727272727273,0.0003012501882813677,0.4411764705882353,0.606694560669456,0.07555555555555556,0.6368876080691642,0.5033783783783784,0.12851851851851853,0.4444444444444444,0.7931034482758621,0.006666666666666667,0.0,0.3333333333333333,0.0
0.0,Decision - Split,3,300,2014-12-20,Marcio Alexandre Junior,Tim Means,1.0,0.0,0.0,1.0,0.0,3.0,25.0,30.0,1.0,0.0,0.0,1.0,0,0,36,80,43,68,60,109,53,79,1,4,1,2,1.0,6.0,21.0,8.0,36.0,22.0,1.0,0.0,714.0,305.0,877.0,460.0,9.0,4.0,900,625.0,4566.0,39.0,553.0,20.0,355.0,67.0,646.0,23.0,366.0,3.0,43.0,1.0,27.0,0.0,2.0,0,0,0.0,1.0,0.38095238095238093,0.5128205128205128,0.0336,0.6111111111111112,0.34328358208955223,0.0576,0.0,0.3333333333333333,0.0016,0.0,0.0,0.0,0.4271708683473389,0.6419529837251357,0.15637319316688567,0.5245153933865451,0.56656346749226,0.192071835304424,0.4444444444444444,0.627906976744186,0.0019710906701708277,0.0004380201489268506,0.5,0.0002190100744634253
1.0,KO/TKO,2,61,2014-12-20,Daniel Sarafian,Antonio Dos Santos,2.0,0.0,0.0,0.0,1.0,0.0,32.0,26.0,0.0,0.0,0.0,0.0,0,1,24,46,37,73,24,46,39,75,0,2,0,0,4.0,0.0,155.0,70.0,180.0,94.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,361,2112.0,0.0,221.0,0.0,135.0,0.0,290.0,0.0,147.0,0.0,13.0,0.0,7.0,0.0,1.0,0.0,1,0,1.0,0.0,0.45161290322580644,0.6108597285067874,0.07339015151515152,0.5222222222222223,0.506896551724138,0.08522727272727272,0.08333333333333333,0.5384615384615384,0.005681818181818182,0.0004734848484848485,0.25,0.0004734848484848485,,,,,,,,,,,,
1.0,Decision - Unanimous,5,300,2015-01-03,Jon Jones,Daniel Cormier,0.0,0.0,11.0,4.0,14.0,4.0,27.0,35.0,8.0,0.0,4.0,1.0,0,0,92,178,58,165,126,215,78,191,3,5,1,8,15.0,4.0,1162.0,668.0,1324.0,818.0,43.0,20.0,361.0,201.0,508.0,336.0,9.0,6.0,1500,8895.0,2712.0,841.0,182.0,563.0,127.0,922.0,227.0,571.0,128.0,21.0,4.0,20.0,4.0,3.0,1.0,0,0,8.0,2.0,0.5748709122203098,0.6694411414982164,0.13063518830803822,0.6178247734138973,0.6193058568329718,0.1488476672287802,0.46511627906976744,0.9523809523809523,0.004834176503653738,0.0003372681281618887,0.9333333333333333,0.0008993816750983699,0.556786703601108,0.6978021978021978,0.13311209439528024,0.6614173228346457,0.5638766519823789,0.1873156342182891,0.6666666666666666,1.0,0.00331858407079646,0.0003687315634218289,1.0,0.0007374631268436578
1.0,Decision - Unanimous,3,300,2015-01-03,Donald Cerrone,Myles Jury,0.0,0.0,5.0,6.0,12.0,6.0,31.0,26.0,0.0,0.0,4.0,2.0,0,0,37,83,15,53,54,105,17,57,1,1,1,7,15.0,6.0,1297.0,655.0,1425.0,765.0,24.0,11.0,408.0,151.0,531.0,244.0,18.0,12.0,900,7997.0,3397.0,1353.0,291.0,727.0,222.0,1458.0,318.0,738.0,223.0,35.0,2.0,31.0,0.0,8.0,2.0,0,0,8.0,3.0,0.505011565150347,0.5373244641537325,0.16218581968238088,0.5368421052631579,0.5061728395061729,0.17819182193322497,0.4583333333333333,0.8857142857142857,0.0030011254220332624,0.0010003751406777541,0.8,0.0010003751406777541,0.3700980392156863,0.7628865979381443,0.12010597586105387,0.4595103578154426,0.7012578616352201,0.15631439505445982,0.6666666666666666,0.0,0.005298793052693553,0.0005887547836326171,1.0,0.0008831321754489255
1.0,Decision - Unanimous,3,300,2015-01-03,Brad Tavares,Nate Marquardt,2.0,0.0,0.0,1.0,7.0,11.0,27.0,35.0,0.0,1.0,1.0,4.0,0,0,50,119,30,64,57,126,34,69,1,1,0,7,10.0,17.0,1001.0,411.0,1166.0,562.0,42.0,13.0,234.0,115.0,291.0,166.0,9.0,8.0,900,7958.0,2570.0,753.0,184.0,413.0,119.0,999.0,240.0,431.0,120.0,43.0,17.0,30.0,14.0,1.0,1.0,0,0,1.0,2.0,0.41058941058941056,0.548472775564409,0.12578537320934907,0.48198970840480276,0.4314314314314314,0.14651922593616487,0.30952380952380953,0.6976744186046512,0.005277707966825836,0.00012565971349585322,0.7,0.00012565971349585322,0.49145299145299143,0.6467391304347826,0.09105058365758754,0.570446735395189,0.5,0.1132295719844358,0.8888888888888888,0.8235294117647058,0.003501945525291829,0.0003891050583657588,0.6470588235294118,0.0007782101167315176
1.0,Decision - Unanimous,3,300,2015-01-03,Kyoji Horiguchi,Louis Gaudinot,0.0,2.0,3.0,0.0,3.0,1.0,24.0,30.0,0.0,0.0,2.0,0.0,0,0,44,108,23,89,59,123,29,95,1,2,0,1,3.0,4.0,240.0,126.0,329.0,205.0,5.0,3.0,243.0,101.0,314.0,160.0,4.0,2.0,900,1659.0,2285.0,145.0,556.0,97.0,259.0,168.0,860.0,97.0,310.0,3.0,14.0,1.0,4.0,2.0,0.0,0,0,2.0,1.0,0.525,0.6689655172413793,0.14466546112115733,0.6231003039513677,0.5773809523809523,0.19831223628691982,0.6,0.3333333333333333,0.0030138637733574444,0.0012055455093429777,1.0,0.0012055455093429777,0.4156378600823045,0.4658273381294964,0.10634573304157549,0.5095541401273885,0.36046511627906974,0.137417943107221,0.5,0.2857142857142857,0.00175054704595186,0.0,0.25,0.000437636761487965
0.0,KO/TKO,3,290,2015-01-03,Marcus Brimage,Cody Garbrandt,0.0,0.0,1.0,0.0,4.0,0.0,29.0,23.0,0.0,0.0,1.0,0.0,0,2,43,132,49,134,48,137,50,135,0,0,1,3,6.0,0.0,747.0,267.0,780.0,294.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,890,3845.0,0.0,515.0,0.0,286.0,0.0,564.0,0.0,290.0,0.0,27.0,0.0,22.0,0.0,2.0,0.0,0,1,1.0,0.0,0.357429718875502,0.5553398058252427,0.1942782834850455,0.3769230769230769,0.5141843971631206,0.20286085825747724,1.0,0.8148148148148148,0.0007802340702210664,0.0005201560468140442,0.6666666666666666,0.0002600780234070221,,,,,,,,,,,,
1.0,KO/TKO,1,177,2015-01-03,Shawn Jordan,Jared Cannonier,0.0,0.0,1.0,0.0,4.0,0.0,30.0,30.0,0.0,0.0,4.0,0.0,1,0,12,31,10,20,13,32,10,20,0,0,0,0,7.0,0.0,348.0,180.0,447.0,261.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,177,3135.0,0.0,303.0,0.0,157.0,0.0,346.0,0.0,164.0,0.0,9.0,0.0,8.0,0.0,1.0,0.0,1,0,4.0,0.0,0.5172413793103449,0.5181518151815182,0.11100478468899522,0.5838926174496645,0.47398843930635837,0.14258373205741626,0.38461538461538464,0.8888888888888888,0.004146730462519936,0.0003189792663476874,0.5714285714285714,0.0012759170653907496,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2015-01-03,Evan Dunham,Rodrigo Damm,3.0,2.0,0.0,0.0,7.0,3.0,33.0,34.0,0.0,0.0,1.0,0.0,0,0,152,344,47,153,156,350,47,153,1,2,0,0,13.0,6.0,1678.0,618.0,1869.0,781.0,43.0,12.0,792.0,299.0,808.0,307.0,17.0,3.0,900,6893.0,4478.0,1236.0,908.0,772.0,531.0,1396.0,929.0,795.0,533.0,49.0,10.0,39.0,10.0,0.0,0.0,0,0,0.0,1.0,0.36829558998808104,0.6245954692556634,0.2434353692151458,0.4178705189941145,0.5694842406876791,0.27114463948933704,0.27906976744186046,0.7959183673469388,0.006238212679529958,0.0,0.5384615384615384,0.0,0.37752525252525254,0.5848017621145375,0.1768646717284502,0.37995049504950495,0.573735199138859,0.18043769539973203,0.17647058823529413,1.0,0.003796337650736936,0.0,0.5,0.00022331397945511388
1.0,Decision - Unanimous,3,300,2015-01-03,Omari Akhmedov,Mats Nilsson,1.0,1.0,0.0,0.0,1.0,0.0,27.0,31.0,0.0,0.0,1.0,0.0,0,0,64,184,33,92,93,219,55,115,5,9,5,6,2.0,1.0,36.0,20.0,48.0,30.0,5.0,1.0,56.0,25.0,64.0,32.0,0.0,0.0,900,487.0,264.0,48.0,117.0,14.0,72.0,68.0,117.0,21.0,72.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.5555555555555556,0.2916666666666667,0.07392197125256673,0.625,0.3088235294117647,0.09856262833675565,0.2,0.0,0.01026694045174538,0.002053388090349076,0.5,0.002053388090349076,0.44642857142857145,0.6153846153846154,0.21212121212121213,0.5,0.6153846153846154,0.24242424242424243,,,0.0,0.0,0.0,0.0
